59,NYX Cosmic Metals Lip Cream # CMLC05 - ASTEROID AURA,NYX,ลิปกลอสเฉดสีจัดจ้าน เนื้อครีมเรียบเนียนมาพร้อมกับเมทาลิคประกายมันวาว เพิ่มความหลากหลายให้ริมฝีปากแวววาวระยิบระยับดูมีมิติ,http://www.konvy.com/static/team/2016/1110/14787621126457_280x280.jpg,lipstick
60,NYX Full Throttle Lipstick # FTLS11 - LOADED,NYX,ลิปสติกรุ่นใหม่ล่าสุด เคลือบริมฝีปากด้วยลิปแมตต์ที่คงความชุ่มชื่นให้ริมฝีปาก สร้างความสดใสสมบูรณ์แบบตามใจต้องการ,http://www.konvy.com/static/team/2016/1110/14787598035954_280x280.jpg,lipstick
61,NYX Liquid Suede Cream Lipstick # LSCL08 - PINK LUST,NYX,ลิปสติกเนื้อครีมกำมะหยี่เรียบลื่น เมื่อแห้งจะกลายเป็นเนื้อแมตต์ที่กันน้ำและติดทนยาวนาน มอบสีสันที่โดดเด่นมีชีวิตชีวาทุกมุมมอง,http://www.konvy.com/static/team/2016/1110/14787607009513_280x280.jpg,lipstick
62,NYX Cosmic Metals Lip Cream # CMLC09 - CELESTIAL STAR,NYX,ลิปกลอสเฉดสีจัดจ้าน เนื้อครีมเรียบเนียนมาพร้อมกับเมทาลิคประกายมันวาว เพิ่มความหลากหลายให้ริมฝีปากแวววาวระยิบระยับดูมีมิติ,http://www.konvy.com/static/team/2016/1110/14787622194105_280x280.jpg,lipstick
63,NYX Matte Lipstick # MLS29 - SABLE,NYX,ลิปสติกเนื้อแมตต์เรียบลื่น อัดแน่นทุกอณูสีที่ชุ่มฉ่ำและติดทนยาวนาน,http://www.konvy.com/static/team/2016/1110/14787532389718_280x280.jpg,lipstick
64,NYX Matte Lipstick # MLS27 - EDEN,NYX,ลิปสติกเนื้อแมตต์เรียบลื่น อัดแน่นทุกอณูสีที่ชุ่มฉ่ำและติดทนยาวนาน,http://www.konvy.com/static/team/2016/1110/14787531909216_280x280.jpg,lipstick
65,NYX Matte Lipstick # MLS34 - HAZE,NYX,ลิปสติกเนื้อแมตต์เรียบลื่น อัดแน่นทุกอณูสีที่ชุ่มฉ่ำและติดทนยาวนาน,http://www.konvy.com/static/team/2016/1110/14787615196897_280x280.jpg,lipstick
66,NYX Matte Lipstick # MLS26 - SHY,NYX,ลิปสติกเนื้อแมตต์เรียบลื่น อัดแน่นทุกอณูสีที่ชุ่มฉ่ำและติดทนยาวนาน,http://www.konvy.com/static/team/2016/1110/14787530172295_280x280.jpg,lipstick
67,NYX Liquid Suede Cream Lipstick # LSCL10 - AMETHYST,NYX,ลิปสติกเนื้อครีมกำมะหยี่เรียบลื่น เมื่อแห้งจะกลายเป็นเนื้อแมตต์ที่กันน้ำและติดทนยาวนาน มอบสีสันที่โดดเด่นมีชีวิตชีวาทุกมุมมอง,http://www.konvy.com/static/team/2016/1110/14787607471402_280x280.jpg,lipstick
68,NYX Matte Lipstick # MLS42 - CRAVE,NYX,ลิปสติกเนื้อแมตต์เรียบลื่น อัดแน่นทุกอณูสีที่ชุ่มฉ่ำและติดทนยาวนาน,http://www.konvy.com/static/team/2016/1110/14787617679223_280x280.jpg,lipstick
