"25","NYX Soft Matte Lip Cream 3 Piece Set - Give a Little Love","NYX","800897816384","Spread love and kisses with supple lips using this triple-threat Soft Matte Lip Cream Set! Add a brilliant pop of colour to lips while providing a fashion forward matte look with a natural nude  a delicate baby pink  and a flashing hot pink gloss. This kit offers love for every day of the week. INGREDIENTS: Pentaerythrityl Tetraisostearate  Dimethi","http://rcdn-1.fishpond.co.nz/0030/476/790/159902245/6.jpeg","lipstick"
"26","NYX Mechanical Lip Pencil  Peony","NYX","800897143602","Take your look to a whole new level of beautiful by emphasising your eyes! The creamy texture of our mechanical pencil for eyes delivers intense pigmentation while it moisturises. The formula is renowned for its lasting power. Illuminate your eyes with a variety of 15 mesmerising eye shades!","http://rcdn-3.fishpond.co.nz/0107/660/094/244480395/6.jpeg","lipstick"
"27","Nyx Lingerie Liquid Lipstick ~ EMBELLISHMENT","NYX","884535633083","** Nyx Cosmetics Lip Lingerie Liquid Lipstick ~ EMBELLISHMENT (MUTED PURPLE) ~ ** IMPORTANT : Limited a maximum 2 pieces of totally colour of Nyx Cosmatics Lingerie Liquid Lipstick per orders and per user . Slip into something seductive with Lip Lingerie  our new weightless liquid lipstick with a plush matte finish. Available in a range of colour-kissed nudes—from cinnamon pink and chocolate brown  to warm mahogany red and classic nude beige—each sultry shade will coat the curves of your lips with irresistibly creamy colour. Ingredients For most recent ingredient list  please refer to packaging. All shades contain the following unless otherwise noted: Isododecane  Mineral Oil/Paraffinum Liquidum/Huile Minérale  Pentaerythrityl Tetraisostearate  Disteardimonium Hectorite  Polycyclopentadiene  Tocopheryl Acetate  Helianthus Annuus (Sunflower) Seed Oil  Tocopherol  Alumina  Phenoxyethanol. MAY CONTAIN / PEUT CONTENIR (+/-): Titanium Dioxide (CI 77891)  Iron Oxides (CI 77491  CI 77492  CI 77499)  Red 6 (CI 15850)  Red 7 (CI 15850)  Blue 1 Lake (CI 42090).","http://rcdn-2.fishpond.co.nz/0131/501/227/279168240/6.jpeg","lipstick"
"28","NYX Cosmetics Lip Primer Nude","NYX","9999999999999","Instant gratification for your lips. Create the perfect canvas for lipcolor with this texture and colour enhancing superhero. Ensures that lip product lasts and does not go outside the lines. Somebody get this product a cape! What it is : A velvety smooth primer that creates a smooth  uniform canvas. What it does : Preps and primes lips for smooth and long wear. Keeps lip colour from fading or feathering. Why we love it : Both colour correcting and texture adjusting formula makes lip colour look its best. How to use : Apply all over lips prior to lip pencil  lipstick and gloss. **We sell guaranteed 100% authentic items ***Please understand colour may varies due to the monitor of the computer.","http://rcdn-3.fishpond.co.nz/0056/343/918/159687593/6.jpeg","lipstick"
"29","NYX Butter Lipstick - BLS04 Lollies","NYX","9999999999999","NYX Butter Lipstick BLS04 Lollies - Pink Coral Net Wt. 5ml 4.5g The unique texture seems to melt onto the lips   giving full  yet lightweight coverage with a luxurious satin finish. Full coverage lipstick that feels like it melts one the lips. Adds a pop of colour to lips. This lightweight formula is non-sticky and deposits high impact colour with just one stroke. Apply directly on bare lips or over lip liner / primer for more pigmentation. **Please understand colour may varies due to the monitor of the computer.","http://rcdn-3.fishpond.co.nz/0063/921/802/183134711/6.jpeg","lipstick"
"30","NYX Mechanical Lip Pencil  Plum","NYX","741655092780","Take your look to a whole new level of beautiful by emphasising your eyes! The creamy texture of our mechanical pencil for eyes delivers intense pigmentation while it moisturises. The formula is renowned for its lasting power. Illuminate your eyes with a variety of 15 mesmerising eye shades!","http://rcdn-4.fishpond.co.nz/0084/377/095/223712248/6.jpeg","lipstick"
"31","NYX Slim Lip Liner Pencil colour 809 Mahogany 0ml","NYX","38498006105","Slim  trim but never prim  our lip pencils come in 60 dashing shades-from auburn to orange and traffic-stopping red. The buttery  long-wearing lip liner formula goes on easily and resists bleeding.","http://rcdn-2.fishpond.co.nz/0074/178/242/207120058/6.jpeg","lipstick"
"32","NYX Cosmetics Slim Lip Pencil 9 Piece Set","NYX","640626379847","Slim  trim but never prim  our lip pencils come in 9 dashing shades-from auburn to orange and traffic-stopping red. The buttery  long-wearing lip liner formula goes on easily and resists bleeding. This Set contains CHOCOLATE  Splash 806) ROSE BROWN  Splash 814) EARTH TONE  Splash 823) 1000 YEARS  Splash 825) COLA  Splash 832) GOLD  Splash 837) SWEET BEAN  Splash 842) LATTE  Splash 847) NECTAR  Splash 850)","http://rcdn-4.fishpond.co.nz/0063/239/086/181984285/6.jpeg","lipstick"
"33","NYX Mechanical Lip Pencil  Nude Pink","NYX","741655092759","Take your look to a whole new level of beautiful by emphasising your eyes! The creamy texture of our mechanical pencil for eyes delivers intense pigmentation while it moisturises. The formula is renowned for its lasting power. Illuminate your eyes with a variety of 15 mesmerising eye shades!","http://rcdn-3.fishpond.co.nz/0065/469/934/187507507/6.jpeg","lipstick"
"34","NYX Cosmetics Diamond Sparkle Lipstick","NYX","800897120672","Diamond bright and shiny lipsticks that provide rich and intense colours with the added benefit of luminuous frosty shine. Made with NYX’s signature lipstick formula for succulent and attractive lips.","http://rcdn-2.fishpond.co.nz/0039/769/990/160131078/6.jpeg","lipstick"
